kundur.out
KUNDUR 4 MACHINE 12 BUS SYSTEM
                     1              2              3              4              5              6              7              8              9              10             11             12             13             14             15             16             17             18             19             20             21      
        Time(s) SPD 1[1 22.000 SPD 2[2 22.000 SPD 3[3 22.000 SPD 4[4 22.000 POWR 1[1 22.00 POWR 2[2 22.00 POWR 3[3 22.00 POWR 4[4 22.00 VOLT 1 [1 22.0 VOLT 2 [2 22.0 VOLT 3 [3 22.0 VOLT 4 [4 22.0 VOLT 5 [5 230. VOLT 6 [6 230. VOLT 7 [7 230. VOLT 8 [8 230. VOLT 9 [9 230. VOLT 10 [10 23 VOLT 11 [11 23 VOLT 12 [12 23 VREF 1[1 22.00
                            ]1             ]1             ]1             ]1            0]1            0]1            0]1            0]1            00]            00]            00]            00]            00]            00]            00]            00]            00]          0.00]          0.00]          0.00]            0]1
        23.5623    -0.00023201   -0.000233482   -0.000206921   -0.000209904        7.03155        7.02778         7.1965        7.01012        1.04021        1.01014        1.02998        1.00999        1.01406        0.98158       0.964744       0.953025       0.975643       0.987286        1.01147       0.953025           1.05
        23.5823   -0.000233673   -0.000234473   -0.000204624   -0.000207773        7.03132        7.02751        7.19717        7.01068        1.04022        1.01015        1.02998        1.00999        1.01407       0.981598       0.964767       0.953057       0.975652        0.98729        1.01147       0.953057           1.05
        23.6023   -0.000235286    -0.00023541   -0.000202463   -0.000205759        7.03104        7.02721        7.19791        7.01131        1.04022        1.01016        1.02998           1.01        1.01408       0.981617       0.964793       0.953092       0.975662       0.987294        1.01148       0.953092           1.05
        23.6223   -0.000236841   -0.000236288   -0.000200453   -0.000203874         7.0307        7.02687        7.19872        7.01201        1.04023        1.01017        1.02998           1.01        1.01409       0.981637        0.96482        0.95313       0.975673       0.987298        1.01148        0.95313           1.05
        23.6423   -0.000238327   -0.000237102   -0.000198604   -0.000202129        7.03031        7.02651        7.19959        7.01276        1.04023        1.01018        1.02998           1.01         1.0141       0.981658       0.964849       0.953171       0.975684       0.987303        1.01148       0.953171           1.05
        23.6623   -0.000239735   -0.000237846   -0.000196929   -0.000200535        7.02986        7.02612        7.20052        7.01359        1.04023        1.01019        1.02998           1.01        1.01411       0.981679       0.964879       0.953214       0.975696       0.987307        1.01148       0.953214           1.05
        23.6823   -0.000241057   -0.000238517   -0.000195435   -0.000199103        7.02937         7.0257        7.20151        7.01445        1.04024         1.0102        1.02998        1.01001        1.01412       0.981701       0.964911       0.953259       0.975708       0.987312        1.01148       0.953259           1.05
        23.7023   -0.000242285   -0.000239111   -0.000194134   -0.000197839        7.02883        7.02526        7.20255        7.01536        1.04024         1.0102        1.02998        1.01001        1.01414       0.981723       0.964943       0.953307       0.975721       0.987317        1.01148       0.953307           1.05
        23.7223   -0.000243412   -0.000239623   -0.000193032    -0.00019675        7.02825        7.02481        7.20362        7.01631        1.04024        1.01021        1.02998        1.01001        1.01415       0.981746       0.964976       0.953356       0.975734       0.987321        1.01148       0.953356           1.05
        23.7423   -0.000244431   -0.000240052   -0.000192136   -0.000195844        7.02764        7.02433        7.20473        7.01729        1.04024        1.01022        1.02998        1.01001        1.01416       0.981769       0.965009       0.953406       0.975747       0.987326        1.01148       0.953406           1.05
        23.7623   -0.000245336   -0.000240394   -0.000191452   -0.000195126        7.02699        7.02384        7.20587         7.0183        1.04025        1.01022        1.02998        1.01001        1.01417       0.981791       0.965043       0.953457        0.97576       0.987331        1.01148       0.953457           1.05
        23.7824   -0.000246122   -0.000240649   -0.000190983     -0.0001946         7.0263        7.02334        7.20703        7.01933        1.04025        1.01023        1.02998        1.01002        1.01418       0.981814       0.965076       0.953509       0.975774       0.987335        1.01148       0.953509           1.05
        23.8024   -0.000246783   -0.000240814   -0.000190733   -0.000194268         7.0256        7.02283         7.2082        7.02038        1.04025        1.01023        1.02998        1.01002        1.01419       0.981836        0.96511       0.953561       0.975787        0.98734        1.01148       0.953561           1.05
        23.8224   -0.000247316   -0.000240888   -0.000190701   -0.000194133        7.02487        7.02232        7.20938        7.02144        1.04025        1.01023        1.02998        1.01002         1.0142       0.981858       0.965144       0.953614         0.9758       0.987344        1.01148       0.953614           1.05
        23.8424   -0.000247718   -0.000240872   -0.000190888   -0.000194195        7.02412         7.0218        7.21056         7.0225        1.04025        1.01024        1.02999        1.01002        1.01421       0.981879       0.965176       0.953666       0.975813       0.987348        1.01148       0.953666           1.05
        23.8624   -0.000247986   -0.000240765   -0.000191291   -0.000194452        7.02337        7.02129        7.21172        7.02355        1.04025        1.01024        1.02999        1.01002        1.01422         0.9819       0.965208       0.953717       0.975827       0.987352        1.01148       0.953717           1.05
        23.8824   -0.000248119   -0.000240569    -0.00019191   -0.000194905         7.0226        7.02078        7.21287         7.0246        1.04025        1.01024        1.02999        1.01002        1.01423       0.981919        0.96524       0.953767       0.975839       0.987356        1.01148       0.953767           1.05
        23.9024   -0.000248116   -0.000240285   -0.000192738   -0.000195549        7.02183        7.02028          7.214        7.02563        1.04024        1.01024        1.02999        1.01002        1.01424       0.981938        0.96527       0.953817       0.975851        0.98736        1.01148       0.953817           1.05
        23.9224   -0.000247978   -0.000239915   -0.000193771    -0.00019638        7.02106         7.0198         7.2151        7.02663        1.04024        1.01024        1.02999        1.01002        1.01425       0.981956       0.965298       0.953864       0.975863       0.987363        1.01148       0.953864           1.05
        23.9424   -0.000247706   -0.000239461   -0.000195002   -0.000197394         7.0203        7.01932        7.21616        7.02761        1.04024        1.01024        1.02999        1.01002        1.01425       0.981972       0.965326        0.95391       0.975874       0.987366        1.01148        0.95391           1.05
        23.9624   -0.000247301   -0.000238926   -0.000196422   -0.000198584        7.01955        7.01886        7.21718        7.02855        1.04024        1.01023        1.02999        1.01002        1.01426       0.981988       0.965351       0.953954       0.975885       0.987369        1.01148       0.953954           1.05
